Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	mg	mW
3.595	57.33	96.3320	3.6141	-9.208
3.603	57.42	96.3230	3.6138	-9.171
3.612	57.51	96.3139	3.6134	-9.134
3.620	57.60	96.3049	3.6131	-9.097
3.628	57.69	96.2960	3.6128	-9.060
3.637	57.78	96.2870	3.6124	-9.024
3.645	57.86	96.2780	3.6121	-8.987
3.653	57.95	96.2691	3.6118	-8.949
3.662	58.04	96.2602	3.6114	-8.912
3.670	58.13	96.2513	3.6111	-8.874
3.678	58.22	96.2424	3.6108	-8.835
3.687	58.31	96.2335	3.6104	-8.798
3.695	58.40	96.2246	3.6101	-8.760
3.703	58.48	96.2158	3.6098	-8.722
3.712	58.57	96.2070	3.6094	-8.685
3.720	58.66	96.1982	3.6091	-8.648
3.728	58.75	96.1894	3.6088	-8.611
3.737	58.84	96.1807	3.6084	-8.575
3.745	58.93	96.1719	3.6081	-8.538
3.753	59.01	96.1632	3.6078	-8.502
3.762	59.10	96.1545	3.6075	-8.466
3.770	59.19	96.1459	3.6071	-8.429
3.778	59.28	96.1372	3.6068	-8.393
3.787	59.37	96.1286	3.6065	-8.357
3.795	59.45	96.1200	3.6062	-8.321
3.803	59.54	96.1114	3.6058	-8.284
3.812	59.63	96.1028	3.6055	-8.248
3.820	59.72	96.0943	3.6052	-8.211
3.828	59.81	96.0857	3.6049	-8.175
3.837	59.89	96.0772	3.6046	-8.139
3.845	59.98	96.0687	3.6042	-8.103
3.853	60.07	96.0603	3.6039	-8.067
3.862	60.16	96.0518	3.6036	-8.031
3.870	60.24	96.0433	3.6033	-7.995
3.878	60.33	96.0349	3.6030	-7.959
3.887	60.42	96.0265	3.6027	-7.922
3.895	60.51	96.0181	3.6023	-7.886
3.903	60.59	96.0097	3.6020	-7.850
3.912	60.68	96.0014	3.6017	-7.814
3.920	60.77	95.9931	3.6014	-7.778
3.928	60.86	95.9848	3.6011	-7.742
3.937	60.94	95.9765	3.6008	-7.706
3.945	61.03	95.9682	3.6005	-7.670
3.953	61.12	95.9600	3.6002	-7.635
3.962	61.21	95.9517	3.5998	-7.598
3.970	61.29	95.9435	3.5995	-7.562
3.978	61.38	95.9354	3.5992	-7.527
3.987	61.47	95.9272	3.5989	-7.491
3.995	61.55	95.9191	3.5986	-7.455
4.003	61.64	95.9110	3.5983	-7.419
4.012	61.73	95.9029	3.5980	-7.385
