##Temp./>C,Time/min,Mass/%,Segment
 74.09900,  6.92000, 97.82857,1
 74.15700,  6.93000, 97.80952,1
 74.20600,  6.94000, 97.80952,1
 74.25400,  6.95000, 97.80952,1
 74.30400,  6.96000, 97.80952,1
 74.35900,  6.97000, 97.80952,1
 74.40400,  6.98000, 97.80952,1
 74.44900,  6.99000, 97.80952,1
 74.50200,  7.00000, 97.79048,1
 74.54700,  7.01000, 97.79048,1
 74.60400,  7.02000, 97.79048,1
 74.64900,  7.03000, 97.79048,1
 74.69700,  7.04000, 97.79048,1
 74.75000,  7.05000, 97.79048,1
 74.80400,  7.06000, 97.79048,1
 74.84900,  7.07000, 97.77143,1
 74.89400,  7.08000, 97.77143,1
 74.95800,  7.09000, 97.75238,1
 74.99700,  7.10000, 97.75238,1
 75.04600,  7.11000, 97.74286,1
 75.10500,  7.12000, 97.74286,1
 75.14600,  7.13000, 97.74286,1
 75.20200,  7.14000, 97.74286,1
 75.24900,  7.15000, 97.73333,1
 75.30200,  7.16000, 97.73333,1
 75.35700,  7.17000, 97.73333,1
 75.40900,  7.18000, 97.73333,1
 75.44600,  7.19000, 97.72381,1
 75.49300,  7.20000, 97.72381,1
 75.53900,  7.21000, 97.72381,1
 75.58700,  7.22000, 97.72381,1
 75.65100,  7.23000, 97.71429,1
 75.68600,  7.24000, 97.71429,1
 75.75200,  7.25000, 97.71429,1
 75.80400,  7.26000, 97.70476,1
 75.85700,  7.27000, 97.70476,1
 75.91300,  7.28000, 97.70476,1
 75.95000,  7.29000, 97.70476,1
 76.00500,  7.30000, 97.70476,1
 76.05700,  7.31000, 97.68571,1
 76.09100,  7.32000, 97.68571,1
 76.15400,  7.33000, 97.68571,1
 76.19500,  7.34000, 97.68571,1
 76.24200,  7.35000, 97.66667,1
 76.30000,  7.36000, 97.66667,1
 76.35100,  7.37000, 97.66667,1
 76.39700,  7.38000, 97.66667,1
 76.44200,  7.39000, 97.66667,1
 76.49100,  7.40000, 97.66667,1
 76.54900,  7.41000, 97.64762,1
 76.60600,  7.42000, 97.64762,1
 76.64500,  7.43000, 97.64762,1
 76.71500,  7.44000, 97.61905,1
 76.75900,  7.45000, 97.61905,1
 76.79600,  7.46000, 97.61905,1
 76.85100,  7.47000, 97.61905,1
 76.90300,  7.48000, 97.60952,1
 76.96600,  7.49000, 97.60952,1
 77.00000,  7.50000, 97.60952,1
 77.04600,  7.51000, 97.60952,1
 77.10800,  7.52000, 97.60952,1
 77.14700,  7.53000, 97.60000,1
 77.21400,  7.54000, 97.60000,1
 77.25300,  7.55000, 97.60000,1
 77.30800,  7.56000, 97.59048,1
 77.35600,  7.57000, 97.59048,1
 77.40100,  7.58000, 97.59048,1
 77.45800,  7.59000, 97.59048,1
 77.51400,  7.60000, 97.59048,1
 77.56000,  7.61000, 97.58095,1
 77.61600,  7.62000, 97.58095,1
 77.64400,  7.63000, 97.58095,1
 77.70400,  7.64000, 97.57143,1
 77.75700,  7.65000, 97.57143,1
 77.81500,  7.66000, 97.57143,1
 77.86200,  7.67000, 97.57143,1
 77.89900,  7.68000, 97.55238,1
 77.96100,  7.69000, 97.55238,1
 78.01500,  7.70000, 97.55238,1
 78.05600,  7.71000, 97.55238,1
 78.11100,  7.72000, 97.55238,1
 78.15500,  7.73000, 97.55238,1
 78.21400,  7.74000, 97.55238,1
 78.26100,  7.75000, 97.53333,1
 78.30000,  7.76000, 97.53333,1
 78.36800,  7.77000, 97.53333,1
 78.40900,  7.78000, 97.53333,1
 78.45800,  7.79000, 97.53333,1
 78.51600,  7.80000, 97.53333,1
 78.56000,  7.81000, 97.53333,1
 78.61900,  7.82000, 97.51429,1
 78.66700,  7.83000, 97.51429,1
 78.70300,  7.84000, 97.51429,1
 78.76900,  7.85000, 97.51429,1
 78.80600,  7.86000, 97.51429,1
 78.87100,  7.87000, 97.51429,1
 78.91200,  7.88000, 97.51429,1
 78.96000,  7.89000, 97.51429,1
 79.01200,  7.90000, 97.51429,1
 79.06400,  7.91000, 97.51429,1
 79.11500,  7.92000, 97.49524,1
 79.16200,  7.93000, 97.49524,1
 79.22000,  7.94000, 97.49524,1
 79.26100,  7.95000, 97.49524,1
 79.31000,  7.96000, 97.48571,1
 79.37100,  7.97000, 97.48571,1
 79.42600,  7.98000, 97.48571,1
 79.47200,  7.99000, 97.48571,1
 79.51200,  8.00000, 97.48571,1
 79.57300,  8.01000, 97.47619,1
 79.61800,  8.02000, 97.47619,1
 79.67500,  8.03000, 97.47619,1
 79.71700,  8.04000, 97.44762,1
 79.77400,  8.05000, 97.44762,1
 79.82000,  8.06000, 97.44762,1
 79.86900,  8.07000, 97.42857,1
 79.91900,  8.08000, 97.42857,1
 79.97200,  8.09000, 97.42857,1
 80.02300,  8.10000, 97.42857,1
 80.06100,  8.11000, 97.42857,1
 80.12400,  8.12000, 97.42857,1
 80.17300,  8.13000, 97.40952,1
 80.23100,  8.14000, 97.40952,1
 80.27900,  8.15000, 97.40952,1
 80.32700,  8.16000, 97.40952,1
 80.37500,  8.17000, 97.40952,1
 80.42300,  8.18000, 97.40952,1
 80.47800,  8.19000, 97.39048,1
 80.52800,  8.20000, 97.39048,1
 80.57400,  8.21000, 97.39048,1
 80.62200,  8.22000, 97.38095,1
 80.66500,  8.23000, 97.38095,1
 80.72700,  8.24000, 97.37143,1
 80.76400,  8.25000, 97.37143,1
 80.82000,  8.26000, 97.37143,1
 80.87800,  8.27000, 97.37143,1
 80.91600,  8.28000, 97.37143,1
 80.97700,  8.29000, 97.36190,1
 81.02900,  8.30000, 97.36190,1
 81.06800,  8.31000, 97.36190,1
 81.12700,  8.32000, 97.36190,1
 81.18000,  8.33000, 97.35238,1
 81.22300,  8.34000, 97.35238,1
 81.26700,  8.35000, 97.35238,1
 81.32800,  8.36000, 97.35238,1
 81.37700,  8.37000, 97.34286,1
 81.42900,  8.38000, 97.34286,1
 81.48300,  8.39000, 97.34286,1
 81.51800,  8.40000, 97.34286,1
 81.57600,  8.41000, 97.33333,1
 81.62100,  8.42000, 97.33333,1
 81.67000,  8.43000, 97.33333,1
 81.71900,  8.44000, 97.33333,1
 81.77200,  8.45000, 97.31429,1
 81.81900,  8.46000, 97.31429,1
 81.88700,  8.47000, 97.31429,1
 81.92000,  8.48000, 97.31429,1
 81.98600,  8.49000, 97.31429,1
 82.01900,  8.50000, 97.31429,1
 82.07600,  8.51000, 97.31429,1
 82.12400,  8.52000, 97.31429,1
 82.18100,  8.53000, 97.29524,1
 82.22900,  8.54000, 97.29524,1
 82.28000,  8.55000, 97.29524,1
 82.32800,  8.56000, 97.29524,1
 82.37000,  8.57000, 97.29524,1
 82.43100,  8.58000, 97.29524,1
 82.47700,  8.59000, 97.29524,1
 82.53400,  8.60000, 97.29524,1
 82.58800,  8.61000, 97.27619,1
 82.63500,  8.62000, 97.27619,1
 82.68000,  8.63000, 97.26667,1
 82.74100,  8.64000, 97.26667,1
 82.78500,  8.65000, 97.25714,1
 82.81900,  8.66000, 97.25714,1
 82.89000,  8.67000, 97.25714,1
 82.93600,  8.68000, 97.25714,1
 82.98000,  8.69000, 97.24762,1
 83.03300,  8.70000, 97.24762,1
 83.09100,  8.71000, 97.24762,1
 83.13800,  8.72000, 97.24762,1
 83.19900,  8.73000, 97.21905,1
 83.23500,  8.74000, 97.21905,1
 83.27800,  8.75000, 97.21905,1
 83.32800,  8.76000, 97.20952,1
 83.37200,  8.77000, 97.20952,1
 83.42900,  8.78000, 97.20952,1
 83.49100,  8.79000, 97.20952,1
 83.54900,  8.80000, 97.20952,1
 83.58500,  8.81000, 97.20952,1
 83.63800,  8.82000, 97.19048,1
 83.69400,  8.83000, 97.19048,1
 83.74900,  8.84000, 97.19048,1
 83.78000,  8.85000, 97.18095,1
 83.83700,  8.86000, 97.18095,1
 83.88900,  8.87000, 97.18095,1
 83.95100,  8.88000, 97.18095,1
 83.99900,  8.89000, 97.18095,1
 84.04700,  8.90000, 97.16190,1
 84.09100,  8.91000, 97.16190,1
 84.13900,  8.92000, 97.16190,1
 84.19000,  8.93000, 97.16190,1
 84.24300,  8.94000, 97.16190,1
 84.29700,  8.95000, 97.16190,1
 84.34200,  8.96000, 97.16190,1
 84.38600,  8.97000, 97.14286,1
 84.43400,  8.98000, 97.14286,1
 84.49100,  8.99000, 97.14286,1
 84.54100,  9.00000, 97.14286,1
 84.58900,  9.01000, 97.13333,1
 84.64900,  9.02000, 97.13333,1
 84.70200,  9.03000, 97.13333,1
 84.75800,  9.04000, 97.13333,1
 84.81000,  9.05000, 97.12381,1
 84.85600,  9.06000, 97.11429,1
 84.89500,  9.07000, 97.11429,1
 84.95300,  9.08000, 97.11429,1
 85.00000,  9.09000, 97.11429,1
 85.05700,  9.10000, 97.10476,1
 85.10400,  9.11000, 97.10476,1
 85.15500,  9.12000, 97.10476,1
 85.20400,  9.13000, 97.09524,1
 85.25800,  9.14000, 97.09524,1
 85.30200,  9.15000, 97.09524,1
 85.35600,  9.16000, 97.09524,1
 85.40600,  9.17000, 97.09524,1
 85.46700,  9.18000, 97.08571,1
 85.50500,  9.19000, 97.08571,1
 85.55700,  9.20000, 97.08571,1
 85.61100,  9.21000, 97.08571,1
 85.66100,  9.22000, 97.07619,1
 85.71000,  9.23000, 97.07619,1
 85.75700,  9.24000, 97.07619,1
 85.80900,  9.25000, 97.05714,1
 85.85900,  9.26000, 97.05714,1
 85.90600,  9.27000, 97.05714,1
 85.95400,  9.28000, 97.05714,1
 86.01100,  9.29000, 97.05714,1
 86.06600,  9.30000, 97.05714,1
 86.11700,  9.31000, 97.05714,1
 86.16500,  9.32000, 97.05714,1
 86.21500,  9.33000, 97.05714,1
 86.26200,  9.34000, 97.03810,1
 86.31800,  9.35000, 97.03810,1
 86.36000,  9.36000, 97.03810,1
 86.41800,  9.37000, 97.03810,1
 86.46600,  9.38000, 97.03810,1
 86.51300,  9.39000, 97.03810,1
 86.56000,  9.40000, 97.03810,1
 86.61100,  9.41000, 97.03810,1
 86.67000,  9.42000, 97.00952,1
 86.72100,  9.43000, 97.00952,1
 86.76200,  9.44000, 97.00952,1
 86.82200,  9.45000, 97.00952,1
 86.87500,  9.46000, 97.00000,1
 86.91700,  9.47000, 97.00000,1
 86.96200,  9.48000, 97.00000,1
 87.00200,  9.49000, 97.00000,1
 87.07100,  9.50000, 96.99048,1
 87.12000,  9.51000, 96.99048,1
 87.17000,  9.52000, 96.99048,1
 87.22000,  9.53000, 96.99048,1
 87.27600,  9.54000, 96.98095,1
 87.33000,  9.55000, 96.98095,1
 87.36600,  9.56000, 96.98095,1
 87.42000,  9.57000, 96.97143,1
 87.47000,  9.58000, 96.96190,1
 87.51600,  9.59000, 96.96190,1
 87.57600,  9.60000, 96.96190,1
 87.62400,  9.61000, 96.95238,1
 87.67400,  9.62000, 96.95238,1
 87.72500,  9.63000, 96.95238,1
 87.77800,  9.64000, 96.95238,1
 87.83800,  9.65000, 96.93333,1
 87.87900,  9.66000, 96.93333,1
 87.93600,  9.67000, 96.93333,1
 87.99900,  9.68000, 96.93333,1
 88.03700,  9.69000, 96.93333,1
 88.09400,  9.70000, 96.93333,1
 88.13900,  9.71000, 96.90476,1
 88.18900,  9.72000, 96.90476,1
 88.23000,  9.73000, 96.90476,1
 88.28900,  9.74000, 96.90476,1
 88.33400,  9.75000, 96.90476,1
 88.38100,  9.76000, 96.90476,1
 88.44700,  9.77000, 96.90476,1
 88.48900,  9.78000, 96.90476,1
 88.53100,  9.79000, 96.88571,1
 88.59200,  9.80000, 96.88571,1
 88.64500,  9.81000, 96.88571,1
 88.69200,  9.82000, 96.88571,1
 88.73800,  9.83000, 96.88571,1
 88.79400,  9.84000, 96.88571,1
 88.84900,  9.85000, 96.88571,1
 88.90800,  9.86000, 96.88571,1
 88.96200,  9.87000, 96.88571,1
 89.00000,  9.88000, 96.86667,1
 89.04200,  9.89000, 96.85714,1
 89.10500,  9.90000, 96.85714,1
 89.16200,  9.91000, 96.84762,1
 89.20200,  9.92000, 96.84762,1
 89.25400,  9.93000, 96.84762,1
 89.30300,  9.94000, 96.84762,1
 89.34900,  9.95000, 96.83810,1
 89.39900,  9.96000, 96.83810,1
 89.44100,  9.97000, 96.83810,1
 89.50900,  9.98000, 96.82857,1
 89.54800,  9.99000, 96.82857,1
 89.60100, 10.00000, 96.82857,1
 89.65700, 10.01000, 96.81905,1
 89.70700, 10.02000, 96.80952,1
 89.75000, 10.03000, 96.80952,1
 89.79000, 10.04000, 96.80952,1
 89.84700, 10.05000, 96.80952,1
 89.91300, 10.06000, 96.79048,1
 89.96100, 10.07000, 96.79048,1
 90.00000, 10.08000, 96.77143,1
 90.05300, 10.09000, 96.77143,1
 90.11300, 10.10000, 96.77143,1
 90.14900, 10.11000, 96.77143,1
 90.21200, 10.12000, 96.77143,1
 90.25400, 10.13000, 96.77143,1
 90.31600, 10.14000, 96.77143,1
 90.37400, 10.15000, 96.75238,1
 90.40700, 10.16000, 96.75238,1
 90.46300, 10.17000, 96.75238,1
 90.51500, 10.18000, 96.75238,1
 90.56900, 10.19000, 96.75238,1
 90.61400, 10.20000, 96.75238,1
 90.65200, 10.21000, 96.75238,1
 90.70300, 10.22000, 96.75238,1
 90.75800, 10.23000, 96.75238,1
 90.81400, 10.24000, 96.75238,1
 90.86600, 10.25000, 96.73333,1
 90.91500, 10.26000, 96.73333,1
 90.95800, 10.27000, 96.73333,1
 91.02200, 10.28000, 96.73333,1
 91.06500, 10.29000, 96.73333,1
 91.11900, 10.30000, 96.71429,1
 91.17400, 10.31000, 96.71429,1
 91.21800, 10.32000, 96.71429,1
 91.26800, 10.33000, 96.71429,1
 91.31700, 10.34000, 96.71429,1
 91.36500, 10.35000, 96.71429,1
 91.41600, 10.36000, 96.69524,1
 91.47400, 10.37000, 96.69524,1
 91.51800, 10.38000, 96.69524,1
 91.56500, 10.39000, 96.69524,1
 91.61300, 10.40000, 96.68571,1
 91.67800, 10.41000, 96.68571,1
 91.71700, 10.42000, 96.68571,1
 91.77400, 10.43000, 96.68571,1
 91.81900, 10.44000, 96.68571,1
 91.85200, 10.45000, 96.68571,1
 91.92500, 10.46000, 96.68571,1
 91.95900, 10.47000, 96.68571,1
 92.03400, 10.48000, 96.67619,1
 92.08400, 10.49000, 96.67619,1
 92.12600, 10.50000, 96.67619,1
 92.17800, 10.51000, 96.67619,1
 92.22300, 10.52000, 96.66667,1
 92.28000, 10.53000, 96.66667,1
 92.32000, 10.54000, 96.66667,1
 92.36500, 10.55000, 96.66667,1
 92.42400, 10.56000, 96.65714,1
 92.47800, 10.57000, 96.65714,1
 92.53400, 10.58000, 96.65714,1
 92.57600, 10.59000, 96.63810,1
 92.63000, 10.60000, 96.63810,1
 92.68000, 10.61000, 96.63810,1
 92.72000, 10.62000, 96.63810,1
 92.77200, 10.63000, 96.63810,1
 92.81400, 10.64000, 96.63810,1
 92.88100, 10.65000, 96.63810,1
 92.92300, 10.66000, 96.63810,1
 92.97000, 10.67000, 96.61905,1
 93.03300, 10.68000, 96.61905,1
 93.07000, 10.69000, 96.61905,1
 93.11700, 10.70000, 96.61905,1
 93.18000, 10.71000, 96.61905,1
 93.22800, 10.72000, 96.61905,1
 93.28800, 10.73000, 96.60000,1
 93.31900, 10.74000, 96.60000,1
 93.37100, 10.75000, 96.60000,1
 93.43100, 10.76000, 96.60000,1
 93.48300, 10.77000, 96.60000,1
 93.52000, 10.78000, 96.60000,1
 93.57500, 10.79000, 96.60000,1
 93.63100, 10.80000, 96.60000,1
 93.68600, 10.81000, 96.60000,1
 93.72600, 10.82000, 96.58095,1
 93.77800, 10.83000, 96.58095,1
 93.82100, 10.84000, 96.58095,1
 93.87700, 10.85000, 96.58095,1
 93.93400, 10.86000, 96.58095,1
 93.97600, 10.87000, 96.58095,1
 94.02700, 10.88000, 96.58095,1
 94.08200, 10.89000, 96.56190,1
 94.12400, 10.90000, 96.56190,1
 94.18000, 10.91000, 96.56190,1
 94.21300, 10.92000, 96.55238,1
 94.27100, 10.93000, 96.53333,1
 94.33200, 10.94000, 96.53333,1
 94.37900, 10.95000, 96.53333,1
 94.41700, 10.96000, 96.52381,1
 94.47500, 10.97000, 96.52381,1
 94.52400, 10.98000, 96.52381,1
 94.57600, 10.99000, 96.52381,1
 94.62600, 11.00000, 96.51429,1
 94.67400, 11.01000, 96.51429,1
 94.72300, 11.02000, 96.51429,1
 94.76100, 11.03000, 96.49524,1
 94.82100, 11.04000, 96.49524,1
 94.88600, 11.05000, 96.49524,1
 94.93200, 11.06000, 96.49524,1
 94.98100, 11.07000, 96.49524,1
 95.02900, 11.08000, 96.49524,1
 95.08500, 11.09000, 96.49524,1
 95.12800, 11.10000, 96.49524,1
 95.18500, 11.11000, 96.47619,1
 95.23600, 11.12000, 96.47619,1
 95.28500, 11.13000, 96.47619,1
 95.34000, 11.14000, 96.47619,1
 95.37800, 11.15000, 96.47619,1
 95.41900, 11.16000, 96.47619,1
 95.47800, 11.17000, 96.47619,1
 95.53400, 11.18000, 96.47619,1
 95.58800, 11.19000, 96.47619,1
 95.62900, 11.20000, 96.45714,1
 95.67700, 11.21000, 96.45714,1
 95.72100, 11.22000, 96.45714,1
 95.78600, 11.23000, 96.45714,1
 95.83100, 11.24000, 96.45714,1
 95.88200, 11.25000, 96.45714,1
 95.92700, 11.26000, 96.45714,1
 95.99000, 11.27000, 96.45714,1
 96.03700, 11.28000, 96.45714,1
 96.08500, 11.29000, 96.45714,1
 96.13300, 11.30000, 96.45714,1
 96.18100, 11.31000, 96.43810,1
 96.22900, 11.32000, 96.43810,1
 96.28300, 11.33000, 96.43810,1
 96.32700, 11.34000, 96.43810,1
 96.38300, 11.35000, 96.42857,1
 96.43000, 11.36000, 96.42857,1
 96.48700, 11.37000, 96.42857,1
 96.52500, 11.38000, 96.42857,1
 96.58100, 11.39000, 96.42857,1
 96.63400, 11.40000, 96.41905,1
 96.68600, 11.41000, 96.41905,1
 96.72500, 11.42000, 96.41905,1
 96.78400, 11.43000, 96.41905,1
 96.82700, 11.44000, 96.41905,1
 96.88600, 11.45000, 96.40952,1
 96.92900, 11.46000, 96.40952,1
 96.97700, 11.47000, 96.40952,1
 97.03100, 11.48000, 96.40952,1
 97.06000, 11.49000, 96.40952,1
 97.12800, 11.50000, 96.40952,1
 97.17300, 11.51000, 96.40952,1
 97.22900, 11.52000, 96.40952,1
 97.29200, 11.53000, 96.40952,1
 97.33100, 11.54000, 96.40000,1
 97.38600, 11.55000, 96.40000,1
 97.43700, 11.56000, 96.40000,1
 97.49100, 11.57000, 96.38095,1
 97.53800, 11.58000, 96.38095,1
 97.57200, 11.59000, 96.38095,1
 97.62100, 11.60000, 96.37143,1
 97.68900, 11.61000, 96.37143,1
 97.73700, 11.62000, 96.37143,1
 97.77900, 11.63000, 96.37143,1
 97.83300, 11.64000, 96.35238,1
 97.88700, 11.65000, 96.35238,1
 97.94600, 11.66000, 96.35238,1
 97.98000, 11.67000, 96.35238,1
 98.03200, 11.68000, 96.34286,1
 98.07700, 11.69000, 96.34286,1
 98.13200, 11.70000, 96.34286,1
 98.18600, 11.71000, 96.34286,1
 98.23900, 11.72000, 96.34286,1
 98.28000, 11.73000, 96.34286,1
 98.33100, 11.74000, 96.32381,1
 98.37900, 11.75000, 96.32381,1
 98.43500, 11.76000, 96.32381,1
 98.47700, 11.77000, 96.32381,1
 98.54300, 11.78000, 96.32381,1
 98.57500, 11.79000, 96.32381,1
 98.63400, 11.80000, 96.32381,1
 98.68100, 11.81000, 96.30476,1
 98.73400, 11.82000, 96.30476,1
 98.77700, 11.83000, 96.30476,1
 98.83500, 11.84000, 96.28571,1
 98.87800, 11.85000, 96.28571,1
 98.93300, 11.86000, 96.28571,1
 98.97800, 11.87000, 96.28571,1
 99.03700, 11.88000, 96.27619,1
 99.08700, 11.89000, 96.27619,1
 99.13400, 11.90000, 96.27619,1
 99.17900, 11.91000, 96.26667,1
 99.24400, 11.92000, 96.26667,1
 99.29200, 11.93000, 96.26667,1
 99.33600, 11.94000, 96.25714,1
 99.38700, 11.95000, 96.25714,1
 99.43300, 11.96000, 96.25714,1
 99.49500, 11.97000, 96.25714,1
 99.53800, 11.98000, 96.25714,1
 99.58700, 11.99000, 96.23810,1
 99.64000, 12.00000, 96.22857,1
 99.68800, 12.01000, 96.22857,1
 99.73900, 12.02000, 96.22857,1
 99.79300, 12.03000, 96.22857,1
 99.83700, 12.04000, 96.22857,1
 99.88300, 12.05000, 96.22857,1
 99.94200, 12.06000, 96.22857,1
 99.98800, 12.07000, 96.20952,1
100.02600, 12.08000, 96.20952,1
100.07700, 12.09000, 96.20952,1
100.12800, 12.10000, 96.20952,1
100.16900, 12.11000, 96.20000,1
100.23100, 12.12000, 96.20000,1
100.28700, 12.13000, 96.20000,1
100.33500, 12.14000, 96.20000,1
100.38200, 12.15000, 96.20000,1
100.42500, 12.16000, 96.18095,1
100.48700, 12.17000, 96.18095,1
100.53100, 12.18000, 96.18095,1
100.57600, 12.19000, 96.18095,1
100.62600, 12.20000, 96.18095,1
100.68600, 12.21000, 96.18095,1
100.72500, 12.22000, 96.18095,1
100.78000, 12.23000, 96.17143,1
100.82300, 12.24000, 96.17143,1
100.88100, 12.25000, 96.15238,1
100.93600, 12.26000, 96.15238,1
100.98700, 12.27000, 96.15238,1
101.03900, 12.28000, 96.15238,1
101.09400, 12.29000, 96.15238,1
101.14500, 12.30000, 96.14286,1
101.19200, 12.31000, 96.14286,1
101.24400, 12.32000, 96.14286,1
101.28800, 12.33000, 96.14286,1
101.34200, 12.34000, 96.13333,1
101.38200, 12.35000, 96.13333,1
101.43500, 12.36000, 96.13333,1
101.48600, 12.37000, 96.13333,1
101.53400, 12.38000, 96.13333,1
101.59300, 12.39000, 96.13333,1
101.64600, 12.40000, 96.12381,1
101.70300, 12.41000, 96.12381,1
101.74000, 12.42000, 96.12381,1
101.79100, 12.43000, 96.12381,1
101.84100, 12.44000, 96.11429,1
101.89600, 12.45000, 96.11429,1
101.93900, 12.46000, 96.11429,1
101.99500, 12.47000, 96.11429,1
102.05000, 12.48000, 96.11429,1
102.09400, 12.49000, 96.10476,1
102.13900, 12.50000, 96.10476,1
102.19700, 12.51000, 96.10476,1
102.24200, 12.52000, 96.10476,1
102.29400, 12.53000, 96.08571,1
102.35000, 12.54000, 96.08571,1
102.38500, 12.55000, 96.08571,1
102.43800, 12.56000, 96.08571,1
102.49100, 12.57000, 96.08571,1
102.53900, 12.58000, 96.08571,1
102.58500, 12.59000, 96.08571,1
102.64100, 12.60000, 96.06667,1
102.69100, 12.61000, 96.06667,1
102.73300, 12.62000, 96.06667,1
102.80000, 12.63000, 96.06667,1
102.84800, 12.64000, 96.06667,1
102.88100, 12.65000, 96.06667,1
102.94600, 12.66000, 96.06667,1
102.99300, 12.67000, 96.06667,1
103.04300, 12.68000, 96.06667,1
103.08900, 12.69000, 96.04762,1
103.14400, 12.70000, 96.04762,1
103.19100, 12.71000, 96.03810,1
103.24000, 12.72000, 96.03810,1
103.29100, 12.73000, 96.03810,1
103.33800, 12.74000, 96.03810,1
103.39300, 12.75000, 96.03810,1
103.45100, 12.76000, 96.03810,1
103.50000, 12.77000, 96.01905,1
103.54300, 12.78000, 96.01905,1
103.59000, 12.79000, 96.01905,1
103.64100, 12.80000, 96.01905,1
103.69100, 12.81000, 96.01905,1
103.73900, 12.82000, 96.00952,1
103.78600, 12.83000, 96.00952,1
103.84000, 12.84000, 96.00952,1
103.88700, 12.85000, 96.00952,1
103.93900, 12.86000, 96.00000,1
103.99400, 12.87000, 95.99048,1
104.04200, 12.88000, 95.99048,1
104.09500, 12.89000, 95.99048,1
104.13600, 12.90000, 95.99048,1
104.18800, 12.91000, 95.99048,1
104.24500, 12.92000, 95.99048,1
104.28900, 12.93000, 95.98095,1
104.34300, 12.94000, 95.98095,1
104.38800, 12.95000, 95.98095,1
104.43100, 12.96000, 95.97143,1
104.49000, 12.97000, 95.97143,1
104.54700, 12.98000, 95.97143,1
104.59500, 12.99000, 95.97143,1
104.63300, 12.99750, 95.97143,1
104.82600, 13.03750, 95.96190,2
105.05000, 13.07750, 95.95238,2
105.22700, 13.11750, 95.93333,2
105.43300, 13.15750, 95.93333,2
105.62200, 13.19750, 95.91429,2
105.81100, 13.23750, 95.91429,2
106.00900, 13.27750, 95.89524,2
106.19900, 13.31750, 95.87619,2
106.36200, 13.35750, 95.86667,2
106.54200, 13.39750, 95.84762,2
106.71400, 13.43750, 95.82857,2
106.87800, 13.47750, 95.82857,2
107.02200, 13.51750, 95.82857,2
107.15800, 13.55750, 95.80000,2
107.30100, 13.59750, 95.77143,2
107.41500, 13.63750, 95.77143,2
107.53000, 13.67750, 95.77143,2
107.63300, 13.71750, 95.76190,2
107.73400, 13.75750, 95.75238,2
107.80000, 13.79750, 95.74286,2
107.88400, 13.83750, 95.74286,2
107.93900, 13.87750, 95.72381,2
107.99600, 13.91750, 95.71429,2
108.04300, 13.95750, 95.71429,2
108.09900, 13.99750, 95.69524,2
108.10500, 14.03750, 95.67619,2
108.12700, 14.07750, 95.67619,2
108.13600, 14.11750, 95.65714,2
108.14400, 14.15750, 95.65714,2
108.13700, 14.19750, 95.65714,2
108.12400, 14.23750, 95.62857,2
108.10600, 14.27750, 95.62857,2
108.08700, 14.31750, 95.60952,2
108.04600, 14.35750, 95.60952,2
108.01800, 14.39750, 95.60000,2
107.98800, 14.43750, 95.58095,2
107.91700, 14.47750, 95.58095,2
107.87600, 14.51750, 95.57143,2
107.82500, 14.55750, 95.57143,2
107.75000, 14.59750, 95.56190,2
107.69900, 14.63750, 95.55238,2
107.62000, 14.67750, 95.55238,2
107.55800, 14.71750, 95.55238,2
107.46900, 14.75750, 95.54286,2
107.40600, 14.79750, 95.55238,2
107.33200, 14.83750, 95.53333,2
107.25200, 14.87750, 95.53333,2
107.16100, 14.91750, 95.52381,2
107.08800, 14.95750, 95.50476,2
107.00000, 14.99750, 95.51429,2
106.91700, 15.03750, 95.50476,2
106.83500, 15.07750, 95.49524,2
106.75000, 15.11750, 95.49524,2
106.66900, 15.15750, 95.48571,2
106.58900, 15.19750, 95.47619,2
106.50700, 15.23750, 95.47619,2
106.40900, 15.27750, 95.47619,2
106.33400, 15.31750, 95.45714,2
106.26200, 15.35750, 95.45714,2
106.17700, 15.39750, 95.45714,2
106.10500, 15.43750, 95.43810,2
106.02400, 15.47750, 95.43810,2
105.93900, 15.51750, 95.43810,2
105.87500, 15.55750, 95.41905,2
105.80100, 15.59750, 95.41905,2
105.73300, 15.63750, 95.40952,2
105.66900, 15.67750, 95.40952,2
105.60900, 15.71750, 95.40952,2
105.54800, 15.75750, 95.40000,2
105.48600, 15.79750, 95.40000,2
105.43700, 15.83750, 95.40000,2
105.37200, 15.87750, 95.40000,2
105.31800, 15.91750, 95.40000,2
105.27300, 15.95750, 95.37143,2
105.23700, 15.99750, 95.37143,2
105.18700, 16.03750, 95.37143,2
105.14500, 16.07750, 95.37143,2
105.09800, 16.11750, 95.37143,2
105.05700, 16.15750, 95.37143,2
105.01600, 16.19750, 95.36190,2
104.98000, 16.23750, 95.34286,2
104.95200, 16.27750, 95.34286,2
104.92400, 16.31750, 95.34286,2
104.88300, 16.35750, 95.34286,2
104.87600, 16.39750, 95.33333,2
104.85400, 16.43750, 95.31429,2
104.82100, 16.47750, 95.31429,2
104.80300, 16.51750, 95.31429,2
104.78600, 16.55750, 95.31429,2
104.77600, 16.59750, 95.31429,2
104.75900, 16.63750, 95.29524,2
104.75600, 16.67750, 95.29524,2
104.72800, 16.71750, 95.28571,2
104.72400, 16.75750, 95.28571,2
104.71000, 16.79750, 95.28571,2
104.70100, 16.83750, 95.28571,2
104.70000, 16.87750, 95.26667,2
104.70100, 16.91750, 95.26667,2
104.69300, 16.95750, 95.26667,2
