Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	mg	mW
4.103	58.14	96.5432	9.5810	-10.477
4.112	58.22	96.5329	9.5800	-10.450
4.120	58.31	96.5226	9.5790	-10.423
4.128	58.39	96.5123	9.5779	-10.397
4.137	58.47	96.5020	9.5769	-10.370
4.145	58.56	96.4918	9.5759	-10.343
4.153	58.64	96.4815	9.5749	-10.316
4.162	58.72	96.4713	9.5739	-10.289
4.170	58.81	96.4610	9.5728	-10.263
4.178	58.89	96.4507	9.5718	-10.237
4.187	58.97	96.4405	9.5708	-10.211
4.195	59.06	96.4303	9.5698	-10.184
4.203	59.14	96.4201	9.5688	-10.156
4.212	59.22	96.4098	9.5678	-10.129
4.220	59.31	96.3996	9.5668	-10.102
4.228	59.39	96.3894	9.5657	-10.074
4.237	59.47	96.3792	9.5647	-10.047
4.245	59.56	96.3690	9.5637	-10.020
4.253	59.64	96.3588	9.5627	-9.993
4.262	59.72	96.3487	9.5617	-9.965
4.270	59.81	96.3386	9.5607	-9.937
4.278	59.89	96.3284	9.5597	-9.910
4.287	59.97	96.3183	9.5587	-9.882
4.295	60.06	96.3082	9.5577	-9.855
4.303	60.14	96.2981	9.5567	-9.829
4.312	60.23	96.2879	9.5557	-9.802
4.320	60.31	96.2778	9.5547	-9.774
4.328	60.39	96.2677	9.5537	-9.747
4.337	60.48	96.2575	9.5527	-9.720
4.345	60.56	96.2474	9.5516	-9.692
4.353	60.64	96.2373	9.5506	-9.664
4.362	60.73	96.2271	9.5496	-9.638
4.370	60.81	96.2170	9.5486	-9.610
4.378	60.89	96.2068	9.5476	-9.583
4.387	60.98	96.1967	9.5466	-9.556
4.395	61.06	96.1865	9.5456	-9.529
4.403	61.15	96.1764	9.5446	-9.502
4.412	61.23	96.1663	9.5436	-9.475
4.420	61.31	96.1562	9.5426	-9.449
4.428	61.40	96.1461	9.5416	-9.422
4.437	61.48	96.1361	9.5406	-9.395
4.445	61.57	96.1261	9.5396	-9.367
4.453	61.65	96.1161	9.5386	-9.340
4.462	61.73	96.1062	9.5376	-9.312
4.470	61.82	96.0963	9.5367	-9.284
4.478	61.90	96.0864	9.5357	-9.257
4.487	61.98	96.0765	9.5347	-9.229
4.495	62.07	96.0667	9.5337	-9.202
4.503	62.15	96.0568	9.5327	-9.175
4.512	62.24	96.0470	9.5318	-9.148
4.520	62.32	96.0371	9.5308	-9.120
4.528	62.40	96.0273	9.5298	-9.094
4.537	62.49	96.0174	9.5288	-9.067
4.545	62.57	96.0076	9.5278	-9.039
4.553	62.66	95.9978	9.5269	-9.012
4.562	62.74	95.9880	9.5259	-8.985
4.570	62.83	95.9782	9.5249	-8.958
4.578	62.91	95.9684	9.5240	-8.931
4.587	63.00	95.9586	9.5230	-8.904
4.595	63.08	95.9488	9.5220	-8.876
4.603	63.16	95.9390	9.5210	-8.849
4.612	63.25	95.9293	9.5201	-8.821
4.620	63.33	95.9194	9.5191	-8.793
4.628	63.42	95.9097	9.5181	-8.767
4.637	63.50	95.8999	9.5172	-8.739
4.645	63.59	95.8901	9.5162	-8.711
4.653	63.67	95.8803	9.5152	-8.683
4.662	63.75	95.8705	9.5142	-8.656
4.670	63.84	95.8608	9.5133	-8.628
4.678	63.92	95.8510	9.5123	-8.601
4.687	64.01	95.8413	9.5113	-8.572
